age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
65,retired,married,tertiary,no,2416,no,no,cellular,17,feb,221,2,-1,0,unknown,yes
47,technician,married,secondary,no,335,no,no,cellular,17,feb,226,1,-1,0,unknown,yes
62,retired,married,unknown,no,800,no,no,cellular,17,feb,737,1,-1,0,unknown,yes
38,admin.,married,secondary,no,755,yes,no,cellular,17,feb,120,1,-1,0,unknown,yes
71,retired,married,secondary,no,2850,no,no,cellular,17,feb,185,1,-1,0,unknown,yes
29,services,married,secondary,no,1135,yes,no,cellular,17,feb,323,1,-1,0,unknown,yes
61,retired,married,primary,no,197,no,no,cellular,17,feb,113,1,-1,0,unknown,yes
64,retired,divorced,primary,no,315,no,no,cellular,17,feb,154,1,-1,0,unknown,yes
57,retired,divorced,primary,no,720,no,no,telephone,17,feb,202,4,-1,0,unknown,yes
75,retired,married,primary,no,358,no,no,cellular,17,feb,364,11,-1,0,unknown,yes
37,management,married,tertiary,no,5355,no,no,telephone,17,feb,466,4,-1,0,unknown,yes
68,retired,married,secondary,no,445,no,no,cellular,18,feb,475,1,-1,0,unknown,yes
29,management,single,tertiary,no,5359,no,no,cellular,18,feb,147,1,-1,0,unknown,yes
51,entrepreneur,married,primary,no,1443,no,no,cellular,18,feb,172,10,-1,0,unknown,yes
41,technician,divorced,secondary,no,4047,yes,no,cellular,18,feb,343,1,-1,0,unknown,yes
24,student,single,secondary,no,23878,no,no,cellular,18,feb,185,1,-1,0,unknown,yes
24,blue-collar,single,secondary,no,167,no,yes,cellular,18,feb,134,2,-1,0,unknown,yes
39,management,single,tertiary,no,0,yes,no,cellular,18,feb,224,3,-1,0,unknown,yes
59,unemployed,married,secondary,no,1047,no,no,cellular,18,feb,83,3,-1,0,unknown,yes
85,retired,divorced,primary,no,7613,no,no,cellular,18,feb,355,3,-1,0,unknown,yes
31,management,married,tertiary,no,131,no,no,cellular,18,feb,332,2,-1,0,unknown,yes
32,technician,single,tertiary,no,2340,no,no,cellular,18,feb,89,2,-1,0,unknown,yes
29,management,single,tertiary,no,15459,no,no,cellular,18,feb,264,7,-1,0,unknown,yes
51,technician,married,secondary,no,117,no,no,cellular,18,feb,442,2,-1,0,unknown,yes
39,technician,married,secondary,no,2266,no,no,cellular,18,feb,208,4,-1,0,unknown,yes
28,student,single,secondary,no,0,no,no,cellular,18,feb,209,20,-1,0,unknown,yes
39,technician,married,secondary,no,4101,yes,no,cellular,18,feb,146,2,264,1,other,yes
44,management,married,primary,no,558,no,no,cellular,19,feb,268,5,-1,0,unknown,yes
26,admin.,single,secondary,no,2509,no,no,cellular,19,feb,654,3,-1,0,unknown,yes
28,management,single,tertiary,no,1287,yes,no,cellular,26,feb,65,1,-1,0,unknown,yes
48,management,married,tertiary,no,1808,yes,no,cellular,26,feb,245,1,-1,0,unknown,yes
37,technician,single,secondary,no,1130,no,no,cellular,26,feb,152,1,-1,0,unknown,yes
71,retired,married,tertiary,no,653,no,no,telephone,26,feb,367,1,-1,0,unknown,yes
62,housemaid,married,unknown,no,2021,no,no,telephone,26,feb,361,1,-1,0,unknown,yes
28,management,single,tertiary,no,3611,no,no,cellular,26,feb,141,2,-1,0,unknown,yes
26,admin.,single,tertiary,no,313,no,yes,cellular,26,feb,210,2,-1,0,unknown,yes
43,unemployed,single,tertiary,no,983,yes,no,cellular,26,feb,97,1,-1,0,unknown,yes
27,unknown,single,secondary,no,1187,no,no,telephone,26,feb,232,1,101,1,failure,yes
30,management,single,tertiary,no,5561,yes,no,cellular,27,feb,195,1,100,1,success,yes
50,management,married,unknown,no,8345,no,no,cellular,27,feb,194,1,261,1,failure,yes
25,technician,single,secondary,no,1231,yes,no,cellular,27,feb,412,5,-1,0,unknown,yes
25,admin.,single,tertiary,no,3730,yes,no,cellular,27,feb,353,1,-1,0,unknown,yes
30,management,single,tertiary,no,617,no,no,cellular,27,feb,192,2,-1,0,unknown,yes
73,retired,married,tertiary,no,1641,yes,no,cellular,27,feb,49,2,-1,0,unknown,yes
31,management,single,tertiary,no,924,no,no,cellular,27,feb,172,1,-1,0,unknown,yes
28,technician,single,tertiary,no,2489,yes,no,telephone,27,feb,342,2,-1,0,unknown,yes
66,retired,married,secondary,no,995,no,no,cellular,27,feb,131,2,-1,0,unknown,yes
41,management,married,secondary,no,280,yes,no,cellular,27,feb,87,2,-1,0,unknown,yes
46,technician,married,secondary,no,3434,no,yes,cellular,27,feb,115,1,-1,0,unknown,yes
42,unemployed,married,tertiary,no,576,no,no,cellular,27,feb,156,1,-1,0,unknown,yes
28,technician,single,secondary,no,1363,no,no,cellular,27,feb,79,1,-1,0,unknown,yes
33,technician,single,tertiary,no,1636,yes,no,cellular,27,feb,165,1,-1,0,unknown,yes
38,technician,married,secondary,no,5115,yes,no,cellular,27,feb,99,1,102,6,success,yes
39,blue-collar,single,primary,no,581,yes,no,cellular,27,feb,233,1,270,1,other,yes
33,admin.,single,secondary,no,607,no,no,cellular,27,feb,110,2,-1,0,unknown,yes
42,services,married,secondary,no,1376,yes,no,cellular,2,mar,712,4,-1,0,unknown,yes
35,services,married,secondary,no,52,yes,no,cellular,2,mar,378,4,-1,0,unknown,yes
55,technician,married,secondary,no,0,yes,yes,cellular,2,mar,116,1,-1,0,unknown,yes
43,blue-collar,married,primary,no,3917,no,no,cellular,2,mar,154,1,-1,0,unknown,yes
37,technician,married,tertiary,no,549,no,no,cellular,2,mar,239,1,-1,0,unknown,yes
29,management,single,tertiary,no,92,no,no,cellular,2,mar,175,5,-1,0,unknown,yes
49,management,married,tertiary,no,2881,no,no,cellular,2,mar,120,3,-1,0,unknown,yes
61,retired,married,tertiary,no,32685,no,no,cellular,2,mar,1447,2,-1,0,unknown,yes
44,technician,single,secondary,no,250,no,no,telephone,2,mar,382,2,-1,0,unknown,yes
54,admin.,married,secondary,no,602,no,no,cellular,3,mar,143,2,-1,0,unknown,yes
28,management,single,tertiary,no,730,yes,no,cellular,3,mar,631,1,-1,0,unknown,yes
30,admin.,single,secondary,no,523,no,yes,cellular,3,mar,83,1,-1,0,unknown,yes
47,technician,married,secondary,no,293,no,no,cellular,3,mar,499,1,-1,0,unknown,yes
34,blue-collar,single,secondary,no,215,no,no,cellular,3,mar,350,3,-1,0,unknown,yes
37,unknown,single,tertiary,no,0,no,no,cellular,3,mar,426,1,-1,0,unknown,yes
25,self-employed,single,tertiary,no,42,yes,no,cellular,3,mar,320,1,-1,0,unknown,yes
29,technician,single,secondary,no,316,yes,no,cellular,3,mar,156,1,-1,0,unknown,yes
62,management,married,secondary,no,4562,yes,no,cellular,3,mar,168,1,-1,0,unknown,yes
58,management,divorced,secondary,no,10180,no,no,cellular,3,mar,180,2,-1,0,unknown,yes
46,management,married,tertiary,no,0,no,no,cellular,3,mar,305,13,-1,0,unknown,yes
56,retired,married,tertiary,no,281,no,no,cellular,3,mar,96,2,-1,0,unknown,yes
49,technician,married,tertiary,no,523,yes,no,cellular,3,mar,152,2,-1,0,unknown,yes
33,management,married,tertiary,no,250,no,no,cellular,4,mar,377,6,-1,0,unknown,yes
24,management,single,tertiary,no,1030,no,no,cellular,4,mar,396,2,-1,0,unknown,yes
27,student,single,tertiary,no,0,no,no,cellular,5,mar,82,3,-1,0,unknown,yes
60,retired,married,secondary,no,404,no,no,cellular,5,mar,308,2,196,2,failure,yes
32,management,single,tertiary,no,506,no,no,cellular,5,mar,63,2,-1,0,unknown,yes
83,retired,divorced,primary,no,1097,no,no,telephone,5,mar,181,1,-1,0,unknown,yes
53,management,married,secondary,no,2693,no,no,cellular,5,mar,90,1,104,1,failure,yes
45,admin.,divorced,secondary,no,2353,yes,no,cellular,5,mar,182,1,107,2,other,yes
35,self-employed,married,tertiary,no,3698,yes,no,cellular,5,mar,106,1,-1,0,unknown,yes
28,technician,single,secondary,no,5763,no,yes,cellular,5,mar,196,2,-1,0,unknown,yes
31,management,divorced,tertiary,no,883,yes,no,cellular,5,mar,112,2,106,1,failure,yes
30,student,single,tertiary,no,2539,no,no,telephone,5,mar,199,5,-1,0,unknown,yes
29,technician,married,secondary,no,2326,no,no,cellular,6,mar,195,1,-1,0,unknown,yes
36,management,single,tertiary,no,811,no,no,cellular,6,mar,229,1,-1,0,unknown,yes
57,management,married,tertiary,no,256,no,no,cellular,6,mar,227,1,-1,0,unknown,yes
21,blue-collar,single,secondary,no,682,no,no,cellular,6,mar,266,1,-1,0,unknown,yes
44,management,single,tertiary,no,483,no,no,cellular,6,mar,207,2,199,6,success,yes
23,management,single,tertiary,no,1506,no,no,cellular,9,mar,131,4,-1,0,unknown,yes
34,management,single,tertiary,no,575,no,no,cellular,9,mar,116,1,-1,0,unknown,yes
79,retired,married,secondary,no,8304,no,no,telephone,9,mar,303,9,-1,0,unknown,yes
32,self-employed,married,secondary,no,409,no,no,cellular,9,mar,217,2,-1,0,unknown,yes
37,unemployed,single,tertiary,no,1316,yes,no,cellular,10,mar,350,2,112,3,failure,yes
35,management,single,tertiary,no,671,yes,no,cellular,10,mar,112,1,-1,0,unknown,yes
47,management,married,tertiary,no,2351,no,no,cellular,10,mar,80,1,-1,0,unknown,yes
61,management,married,tertiary,no,997,no,no,cellular,10,mar,106,1,-1,0,unknown,yes
30,management,single,tertiary,no,4808,no,no,cellular,10,mar,272,1,-1,0,unknown,yes
70,retired,married,secondary,no,6422,no,no,cellular,10,mar,122,1,-1,0,unknown,yes
28,technician,single,tertiary,no,3623,no,no,cellular,10,mar,261,1,-1,0,unknown,yes
52,management,married,tertiary,no,31,no,no,cellular,10,mar,135,1,-1,0,unknown,yes
28,management,single,secondary,no,171,no,no,cellular,10,mar,93,1,-1,0,unknown,yes
43,technician,married,secondary,no,1358,no,no,cellular,10,mar,159,3,-1,0,unknown,yes
57,management,married,tertiary,no,2681,no,no,cellular,11,mar,266,2,-1,0,unknown,yes
24,admin.,single,tertiary,no,-61,no,no,cellular,11,mar,95,4,-1,0,unknown,yes
25,management,married,tertiary,no,4461,no,no,cellular,11,mar,796,5,-1,0,unknown,yes
32,management,married,tertiary,no,8929,no,no,cellular,11,mar,126,1,-1,0,unknown,yes
65,housemaid,married,primary,no,715,no,no,cellular,11,mar,323,1,-1,0,unknown,yes
34,admin.,divorced,secondary,no,1085,no,no,cellular,11,mar,101,7,-1,0,unknown,yes
44,management,married,tertiary,no,1058,no,no,cellular,11,mar,188,3,-1,0,unknown,yes
50,housemaid,married,secondary,no,388,no,no,cellular,11,mar,203,2,-1,0,unknown,yes
32,entrepreneur,single,tertiary,no,-34,yes,no,cellular,11,mar,101,1,-1,0,unknown,yes
44,management,married,tertiary,no,423,no,no,cellular,12,mar,2330,5,-1,0,unknown,yes
33,technician,single,tertiary,no,258,no,no,cellular,12,mar,80,4,-1,0,unknown,yes
49,technician,divorced,tertiary,no,1807,yes,no,cellular,12,mar,229,1,-1,0,unknown,yes
53,services,divorced,secondary,no,0,no,no,cellular,12,mar,80,2,-1,0,unknown,yes
31,management,divorced,tertiary,no,71,no,no,cellular,12,mar,119,1,-1,0,unknown,yes
61,admin.,married,tertiary,no,1332,no,no,cellular,12,mar,156,1,-1,0,unknown,yes
37,management,single,tertiary,no,33,yes,no,cellular,12,mar,186,1,-1,0,unknown,yes
58,self-employed,married,tertiary,no,5810,no,no,cellular,12,mar,139,1,-1,0,unknown,yes
30,management,single,tertiary,no,3473,no,no,cellular,12,mar,1209,2,-1,0,unknown,yes
47,blue-collar,married,secondary,no,238,yes,yes,cellular,13,mar,3076,1,-1,0,unknown,yes
60,technician,married,secondary,no,1740,no,no,cellular,13,mar,296,2,-1,0,unknown,yes
36,entrepreneur,divorced,tertiary,no,3407,no,no,cellular,16,mar,392,4,-1,0,unknown,yes
37,services,single,secondary,no,1045,no,no,cellular,17,mar,406,2,41,1,failure,yes
43,admin.,married,secondary,no,132,no,no,cellular,17,mar,220,1,-1,0,unknown,yes
46,admin.,married,secondary,no,974,no,no,cellular,17,mar,178,1,-1,0,unknown,yes
37,admin.,single,tertiary,no,1000,yes,no,cellular,17,mar,195,1,-1,0,unknown,yes
31,management,single,tertiary,no,115,no,no,cellular,17,mar,187,1,-1,0,unknown,yes
31,technician,married,secondary,no,180,no,no,cellular,17,mar,299,2,-1,0,unknown,yes
30,management,single,tertiary,no,201,yes,no,cellular,17,mar,325,2,-1,0,unknown,yes
30,management,married,tertiary,no,8089,yes,no,cellular,18,mar,232,2,294,2,failure,yes
32,admin.,single,tertiary,no,8866,no,no,cellular,18,mar,278,2,-1,0,unknown,yes
35,admin.,married,secondary,no,2,yes,no,cellular,18,mar,194,1,-1,0,unknown,yes
59,technician,married,secondary,no,259,no,no,cellular,18,mar,224,1,-1,0,unknown,yes
33,housemaid,single,tertiary,no,1107,yes,no,cellular,18,mar,201,1,-1,0,unknown,yes
41,services,single,secondary,no,-675,yes,yes,cellular,18,mar,147,4,-1,0,unknown,yes
59,admin.,married,secondary,no,3735,no,no,cellular,18,mar,203,4,121,2,failure,yes
37,management,single,tertiary,no,1730,no,no,cellular,19,mar,167,1,-1,0,unknown,yes
31,services,married,secondary,no,447,no,no,cellular,19,mar,220,3,-1,0,unknown,yes
32,management,married,tertiary,no,376,yes,no,cellular,23,mar,248,4,-1,0,unknown,yes
26,management,single,tertiary,no,2786,no,no,cellular,23,mar,415,1,-1,0,unknown,yes
53,technician,married,secondary,no,10185,no,no,cellular,23,mar,115,1,-1,0,unknown,yes
73,retired,married,tertiary,no,448,no,no,cellular,24,mar,136,1,-1,0,unknown,yes
34,unemployed,married,secondary,no,978,no,no,cellular,24,mar,132,1,-1,0,unknown,yes
46,management,divorced,tertiary,no,-130,yes,no,cellular,24,mar,144,2,-1,0,unknown,yes
76,retired,divorced,primary,no,3049,no,no,cellular,24,mar,170,3,-1,0,unknown,yes
46,management,married,tertiary,no,11385,no,no,cellular,24,mar,269,3,-1,0,unknown,yes
83,retired,divorced,primary,no,46,no,no,cellular,25,mar,115,1,-1,0,unknown,yes
40,management,married,tertiary,no,0,yes,no,cellular,25,mar,506,2,-1,0,unknown,yes
23,student,single,secondary,no,4126,no,no,cellular,25,mar,96,2,-1,0,unknown,yes
34,management,single,tertiary,no,212,no,no,cellular,25,mar,278,8,-1,0,unknown,yes
24,student,single,secondary,no,1250,no,no,cellular,25,mar,411,2,-1,0,unknown,yes
41,management,divorced,tertiary,no,25,yes,yes,cellular,26,mar,117,2,-1,0,unknown,yes
39,management,married,secondary,no,2981,no,no,cellular,26,mar,200,1,-1,0,unknown,yes
28,admin.,single,secondary,no,1277,no,no,cellular,26,mar,475,1,-1,0,unknown,yes
34,technician,married,secondary,no,390,yes,no,cellular,27,mar,95,2,231,2,failure,yes
77,retired,married,secondary,no,9601,no,no,telephone,27,mar,515,1,-1,0,unknown,yes
36,management,married,secondary,no,565,no,no,cellular,27,mar,300,1,-1,0,unknown,yes
58,management,married,tertiary,no,1384,yes,no,cellular,27,mar,342,1,-1,0,unknown,yes
32,self-employed,single,tertiary,no,658,yes,no,cellular,27,mar,283,1,-1,0,unknown,yes
38,admin.,married,tertiary,no,1988,no,no,cellular,27,mar,164,2,130,2,failure,yes
46,admin.,married,secondary,no,70,yes,no,cellular,27,mar,229,2,-1,0,unknown,yes
27,student,single,secondary,no,213,no,no,cellular,27,mar,378,1,-1,0,unknown,yes
46,admin.,married,secondary,no,-522,yes,no,cellular,27,mar,243,3,239,13,other,yes
59,retired,married,tertiary,no,9676,no,no,telephone,27,mar,234,2,-1,0,unknown,yes
19,student,single,primary,no,134,no,no,cellular,27,mar,271,2,-1,0,unknown,yes
25,management,single,tertiary,no,316,no,no,cellular,27,mar,347,2,-1,0,unknown,yes
23,management,single,tertiary,no,2143,no,no,cellular,30,mar,180,2,-1,0,unknown,yes
47,management,married,tertiary,no,3663,no,no,cellular,30,mar,364,3,-1,0,unknown,yes
22,admin.,single,secondary,no,114,no,no,cellular,30,mar,517,1,-1,0,unknown,yes
27,management,single,tertiary,no,831,no,no,cellular,30,mar,1081,2,-1,0,unknown,yes
73,retired,divorced,primary,no,2308,no,no,telephone,30,mar,163,2,-1,0,unknown,yes
41,management,married,tertiary,no,1468,yes,no,cellular,31,mar,237,3,-1,0,unknown,yes
30,admin.,single,tertiary,no,311,no,no,cellular,31,mar,158,2,-1,0,unknown,yes
26,admin.,single,secondary,no,274,no,no,cellular,1,apr,351,3,-1,0,unknown,yes
38,blue-collar,single,tertiary,no,172,yes,no,cellular,1,apr,1176,1,-1,0,unknown,yes
46,management,divorced,tertiary,no,507,yes,no,cellular,1,apr,1196,1,-1,0,unknown,yes
27,technician,single,tertiary,no,393,no,no,cellular,1,apr,165,2,-1,0,unknown,yes
63,self-employed,married,tertiary,no,-39,no,no,cellular,1,apr,387,2,-1,0,unknown,yes
19,student,single,unknown,no,779,no,no,cellular,1,apr,184,4,-1,0,unknown,yes
34,admin.,married,secondary,no,1474,no,no,cellular,2,apr,739,2,-1,0,unknown,yes
32,admin.,single,secondary,no,471,no,yes,cellular,2,apr,243,3,-1,0,unknown,yes
33,management,single,tertiary,no,3161,yes,no,cellular,2,apr,313,3,-1,0,unknown,yes
47,blue-collar,married,secondary,no,1612,yes,no,cellular,2,apr,1164,1,-1,0,unknown,yes
48,admin.,divorced,secondary,no,4099,no,no,cellular,2,apr,397,2,-1,0,unknown,yes
58,unknown,married,unknown,no,68,no,no,cellular,2,apr,268,1,-1,0,unknown,yes
50,management,married,tertiary,no,414,yes,no,cellular,3,apr,707,1,302,3,failure,yes
26,blue-collar,single,secondary,no,5005,no,yes,cellular,3,apr,117,1,-1,0,unknown,yes
39,blue-collar,married,secondary,no,1756,yes,no,cellular,3,apr,939,1,-1,0,unknown,yes
55,blue-collar,divorced,secondary,no,1613,yes,no,cellular,3,apr,296,1,270,3,failure,yes
41,self-employed,married,secondary,no,3123,yes,no,cellular,3,apr,1203,2,135,2,failure,yes
54,entrepreneur,divorced,unknown,no,4736,yes,no,telephone,6,apr,475,6,307,5,failure,yes
33,technician,single,tertiary,no,127,yes,no,cellular,6,apr,583,2,222,17,failure,yes
42,management,single,tertiary,no,11891,no,no,cellular,6,apr,158,1,-1,0,unknown,yes
50,blue-collar,married,primary,no,4979,no,no,telephone,6,apr,180,1,-1,0,unknown,yes
40,management,married,secondary,no,754,no,yes,cellular,6,apr,635,1,-1,0,unknown,yes
36,self-employed,married,secondary,no,1184,yes,no,cellular,6,apr,1063,1,-1,0,unknown,yes
37,admin.,married,secondary,no,1207,yes,no,telephone,6,apr,1353,2,138,2,success,yes
44,blue-collar,single,secondary,no,712,yes,yes,cellular,6,apr,740,3,-1,0,unknown,yes
37,technician,single,tertiary,no,3943,no,no,cellular,6,apr,1138,2,138,1,failure,yes
30,blue-collar,single,tertiary,no,297,no,no,cellular,7,apr,465,4,-1,0,unknown,yes
26,self-employed,single,secondary,no,3676,no,no,cellular,7,apr,148,1,-1,0,unknown,yes
47,unemployed,married,secondary,no,817,no,no,cellular,7,apr,721,4,-1,0,unknown,yes
46,blue-collar,single,tertiary,no,283,no,no,cellular,7,apr,299,1,-1,0,unknown,yes
25,admin.,single,secondary,no,82,no,yes,cellular,7,apr,104,2,-1,0,unknown,yes
51,blue-collar,married,secondary,no,4787,yes,no,cellular,7,apr,895,1,-1,0,unknown,yes
56,technician,married,secondary,no,2847,no,no,cellular,8,apr,327,1,-1,0,unknown,yes
36,blue-collar,single,secondary,no,1822,yes,no,cellular,8,apr,952,1,323,1,other,yes
35,technician,single,secondary,no,16,yes,no,cellular,8,apr,903,1,-1,0,unknown,yes
65,retired,married,secondary,no,20806,no,no,telephone,8,apr,523,2,-1,0,unknown,yes
54,unemployed,married,secondary,no,377,no,no,cellular,8,apr,1134,1,-1,0,unknown,yes
48,management,married,secondary,no,4415,yes,no,cellular,8,apr,1032,3,141,7,failure,yes
32,technician,married,secondary,no,303,yes,no,cellular,8,apr,150,1,267,4,failure,yes
60,admin.,divorced,secondary,no,12039,no,no,telephone,8,apr,236,1,-1,0,unknown,yes
67,retired,married,secondary,no,1443,no,no,cellular,8,apr,245,1,-1,0,unknown,yes
27,technician,single,tertiary,no,4661,no,no,cellular,8,apr,114,1,-1,0,unknown,yes
32,management,single,tertiary,no,1781,no,no,cellular,8,apr,321,1,-1,0,unknown,yes
26,admin.,married,secondary,no,3415,no,no,cellular,8,apr,209,1,-1,0,unknown,yes
33,management,single,tertiary,no,318,yes,no,cellular,8,apr,1190,1,141,3,other,yes
21,student,single,primary,no,423,no,no,cellular,8,apr,104,5,-1,0,unknown,yes
30,technician,single,secondary,no,2544,no,no,cellular,8,apr,108,2,-1,0,unknown,yes
27,student,single,secondary,no,2614,no,no,cellular,8,apr,143,2,-1,0,unknown,yes
30,services,single,secondary,no,1268,yes,no,cellular,8,apr,105,4,320,8,other,yes
36,blue-collar,married,secondary,no,536,yes,no,cellular,8,apr,274,3,-1,0,unknown,yes
31,management,single,secondary,no,1088,yes,no,cellular,8,apr,575,2,-1,0,unknown,yes
27,admin.,married,secondary,no,1293,yes,no,cellular,8,apr,1665,3,-1,0,unknown,yes
29,management,single,tertiary,no,1377,no,no,cellular,8,apr,548,2,-1,0,unknown,yes
38,blue-collar,single,secondary,no,2580,yes,no,cellular,8,apr,1691,2,264,3,failure,yes
23,admin.,single,tertiary,no,314,no,yes,cellular,8,apr,142,4,-1,0,unknown,yes
38,technician,married,tertiary,no,206,no,no,cellular,8,apr,350,2,-1,0,unknown,yes
30,technician,single,secondary,no,3286,yes,no,cellular,9,apr,743,1,-1,0,unknown,yes
41,services,married,secondary,no,803,yes,no,cellular,9,apr,592,4,316,3,failure,yes
55,admin.,married,unknown,no,2038,no,no,cellular,9,apr,394,1,-1,0,unknown,yes
33,technician,single,secondary,no,719,yes,no,cellular,9,apr,448,2,316,6,failure,yes
53,admin.,single,secondary,no,2892,no,no,cellular,9,apr,527,3,-1,0,unknown,yes
